"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre","provVilleT","titreT","titreTN","professionT","professionTN","chargeEcclT","chargeEcclTN","provDiocT","santeT","statutT","statutTN","titre2T","titre2TN","profession2T","profession2TN","decedeAvant","mention1","prenomTN","nomTN","nomDetail","professionCategorie","professionTheme","identification","dateChargeEccl"
7505,"raymundus manerii","raymundus","manerii",NULL,"avignon",NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"raymond","manerii",NULL,NULL,NULL,"homme",NULL
7594,"tholometus alabardi","tholometus","alabardi",NULL,"avignon",NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"tholometus","alabardi",NULL,NULL,NULL,"homme",NULL
1212,"jacobus rolandini","jacobus","rolandini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Jacob Rolandini","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1398,"jacques","rolandi",NULL,NULL,NULL,"homme",NULL
2015,"thome de cantu","thome","de cantu",NULL,NULL,"magister","serviens armorum",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,"maitre","maitre","sergent d armes","sergent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"thomas","de cantu",NULL,"officier employe d administration","securite","homme",NULL
3360,"raymundus de monis","raymundus","de monis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"raymond","de monis",NULL,NULL,NULL,"homme",NULL
1331,"franciscus de vandroma","franciscus","de vandroma",NULL,NULL,NULL,"ollerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"fabricant d huile","fabricant d huile",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1362,"francois","de vandroma",NULL,"metier de l alimentation","cereale farine foin huile","homme",NULL
3599,"bellinus mascarelli","bellinus","mascarelli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"beau","mascarelli",NULL,NULL,NULL,"homme",NULL
3311,"p. de bosqueto","p.","de bosqueto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,"p.","de bosqueto",NULL,NULL,NULL,"homme",NULL
81,"johannes de forgia","johannes","de forgia",NULL,NULL,NULL,"hostiarius porte ferri palatii domini nostri pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis de forgia","homme",NULL,NULL,NULL,"huissier du pape","huissier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"jean","de forgia",NULL,"metier du droit","droit","homme",NULL
1834,"raymundus gasqui","raymundus","gasqui",NULL,NULL,NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"raymond","gasqui",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
219,"ermenchardis clemensa","ermenchardis","clemensa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ermenchard clemense","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,"ermescende","clemen","nom present",NULL,NULL,"femme",NULL
2333,"heliotus pascalis","heliotus","pascalis",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1377,1376,"elliot","pascalis",NULL,NULL,NULL,"homme",NULL
1067,"petrus isarni","petrus","isarni",NULL,NULL,NULL,"campsor",NULL,NULL,NULL,"citoyen d avignon 1384",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"changeur","changeur",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"pierre","isnard",NULL,"metier de l argent","negoce","homme",NULL
8153,"autonius englesii","autonius","englesii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen d avignon",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"antoine","engles",NULL,NULL,NULL,"homme",NULL
8274,"duratonus de massilia","duratonus","de massilia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"juif",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"juif","juif",NULL,NULL,NULL,NULL,NULL,1358,"durand","de marseille",NULL,NULL,NULL,"homme",NULL
7851,"martinus de carmignano","martinus","de carmignano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,1371,"martin","de carmingnano",NULL,NULL,NULL,"homme",NULL
3901,"pontius pictoris","pontius","pictoris",NULL,NULL,NULL,NULL,NULL,"quondam avant 1255",NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,1255,"pons","pictor",NULL,NULL,NULL,"homme",NULL
7849,"macçey de carmignano","macçey","de carmignano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,1371,"mathieu","de carmingnano",NULL,NULL,NULL,"homme",NULL
228,"heredes alzacie rotunde",NULL,"rotunde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes alasatia rotunde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,NULL,"rotondi",NULL,NULL,NULL,"heritier",NULL
2474,"bertrande guiliberti","bertrande","guiliberti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"bertrande","guiliberti","nom du mari",NULL,NULL,"femme",NULL
4496,"hinricus ducci","hinricus","ducci",NULL,NULL,NULL,"faber",NULL,NULL,"cameracen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"forgeron","forgeron",NULL,NULL,"diocese de cambrai",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"henri","duc",NULL,"metier de l artisanat metaux","metaux fer cuivre","homme",NULL
5534,"petrus miglorini","petrus","miglorini",NULL,NULL,NULL,NULL,NULL,NULL,"pictaven diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de poitiers",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"pierre","migloris",NULL,NULL,NULL,"homme",NULL
6082,"johannes arnusii","johannes","arnusii",NULL,NULL,NULL,"ortolan",NULL,NULL,"vapincen diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"jardinier","jardinier",NULL,NULL,"diocese de gap",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"jean","arnusii",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
6272,"petrus alvernassii","petrus","alvernassii",NULL,NULL,NULL,NULL,NULL,NULL,"vivarien diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de viviers",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"pierre","alvern",NULL,NULL,NULL,"homme",NULL
6296,"çenobius jacobi","çenobius","jacobi",NULL,"de-florenti",NULL,"culatterius",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"çenobius","jacobi",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
521,"marita folconis","marita","folconis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"marita falconis","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1363,"marita","fulconis","nom du mari (decede)",NULL,NULL,"femme",NULL
122,"stephanus de banono","stephanus","de banono",NULL,"avinione",NULL,"cultor",NULL,NULL,NULL,"citoyen d avignon 1384",NULL,NULL,NULL,"stephan de banono","homme","avignon",NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1366,"stephane","de banono",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
1311,"guillelmus marini","guillelmus","marini",NULL,"daurengua",NULL,"laborator",NULL,NULL,NULL,NULL,"portal manhanes",NULL,NULL,NULL,"homme","orange",NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1362,"guillaume","marini",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
120,"catherina fabri","catherina","fabri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"catherine fabri","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"catherine","fabre","nom du pere",NULL,NULL,"femme",NULL
3128,"bertrandus augerius","bertrandus","augerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1233,"bertrand","auger",NULL,NULL,NULL,"homme",NULL
2143,"clarotius jacobi","clarotius","jacobi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1390,"clarotius","jacobi",NULL,NULL,NULL,"homme",NULL
2466,"andree chapusii","andree","chapusii",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"andre","chapu",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
6408,"anthonius de mediolano","anthonius","de mediolano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"antoine","de milan",NULL,NULL,NULL,"homme",NULL
6667,"francischa uxor ser prosperii de prato","francischa",NULL,NULL,"prato","domina",NULL,NULL,NULL,NULL,"cortisiana",NULL,NULL,NULL,NULL,"femme","prato","dame","dame",NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"francoise",NULL,NULL,NULL,NULL,"femme",NULL
6970,"johannes de argentina","johannes","de argentina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","de argentina",NULL,NULL,NULL,"homme",NULL
6978,"johannes de capponibus","johannes","de capponibus",NULL,NULL,"dom","advocat",NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,"seigneur","seigneur","avocat","avocat",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"jean","de capponibus",NULL,"metier du droit","droit","homme",NULL
8543,"martinus stephani","martinus","stephani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen d avignon",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"martin","stephane",NULL,NULL,NULL,"homme",NULL
8579,"mossonus de grassa","mossonus","de grassa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"juif",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"juif","juif",NULL,NULL,NULL,NULL,NULL,1358,"mossonus","de grassa",NULL,NULL,NULL,"homme",NULL
3452,"raymundus elias","raymundus","elias",NULL,"avinione",NULL,"apothecarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,"apothicaire","apothicaire",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,"raymond","elie",NULL,"metier de la sante","medecine","homme",NULL
1562,"catherina gilie","catherina","gilie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370,"catherine","gilii","nom present",NULL,NULL,"femme",NULL
214,"ludovicus amorachi","ludocivus","amorachi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ludovic amorachi","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"louis","amorachi",NULL,NULL,NULL,"homme",NULL
2023,"albertus de rotze","albertus","de rotze","dictus de mediolano",NULL,NULL,"procurator in curie",NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,"maitre","maitre","procureur en cour de rome","procureur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1390,1371,"albert","de rotze",NULL,"metier du droit","droit","homme",NULL
3785,"lauger soquier","lauger","soquier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,"laugier","soquier",NULL,NULL,NULL,"homme",NULL
1632,"guillelmus de pondingron","guillelmus","de pondingron",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"guillaume","de pondingron",NULL,NULL,NULL,"homme",NULL
2135,"bertrandus judei","bertrandus","judei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"bertrand","judei",NULL,NULL,NULL,"homme",NULL
3063,"leonart benezit","leonart","benezit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1377,"leonard","benezet",NULL,NULL,NULL,"homme",NULL
1658,"heredes raynaudi furonis",NULL,"furonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,NULL,"furonis",NULL,NULL,NULL,"heritier",NULL
8489,"johannes riperti","johannes","riperti",NULL,NULL,NULL,"fustrerius",NULL,NULL,NULL,"citoyen d avignon",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"fustrerius","fustier",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"jean","riperti",NULL,"metier de la construction","bois","homme",NULL
1378,"jaumeta danie","jaumeta","danie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1390,"jacqueline","danie","nom du pere",NULL,NULL,"femme",NULL
3081,"alasia albahana","alasia","albahana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"alasia","albana","nom present",NULL,NULL,"femme",NULL
2432,"guillelmus poterii","guillelmus","poterii",NULL,NULL,NULL,"sartor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"tailleur","tailleur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"guillaume","poterii",NULL,"metier de l habillement et de la chaussure","textile","homme",NULL
1342,"johannes de metis","johannes","de metis",NULL,NULL,NULL,"carraterius",NULL,NULL,NULL,NULL,"portal de Sant Anthoni",NULL,NULL,NULL,"homme",NULL,NULL,NULL,"charretier","charretier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,"jean","de metis",NULL,"metier consacre aux chevaux et au transport","transport","homme",NULL
3815,"agnes trocella","agnes","trocella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"agnes","trocelle","nom present",NULL,NULL,"femme",NULL
8888,"nicholaus guidonis","nicholaus","guidonis",NULL,"palestris",NULL,NULL,NULL,NULL,"floren.","citoyen d avignon"," suptus sanctum desiderium",NULL,NULL,NULL,"homme","palestris",NULL,NULL,NULL,NULL,NULL,NULL,"diocese de florence",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"nicolas","guidonis",NULL,NULL,NULL,"homme",NULL
595,"bernardus de blausaco","bernardus","de blausaco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen d avignon 1384",NULL,NULL,NULL,"bernard de blauzaco","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1357,"bernard","de blauzac",NULL,NULL,NULL,"homme",NULL
1451,"petrus de pugeto","petrus","de pugeto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1363,"pierre","de pugeto",NULL,NULL,NULL,"homme",NULL
3548,"petrus johannis de sancto genesio","petrus","johannis de sancto genesio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"pierre","johann",NULL,NULL,NULL,"homme",NULL
3856,"rainoardus","rainoardus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,"rainoardus",NULL,NULL,NULL,NULL,"homme",NULL
2872,"marota de nova villa","marota","de nova villa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,"marota","de nova villa","nom present",NULL,NULL,"femme",NULL
2160,"guillelmus bolengerii","guillelmus","bolengerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1379,"guillaume","bolengerii",NULL,NULL,NULL,"homme",NULL
4742,"andreas johannis","andreas","johannis",NULL,NULL,NULL,NULL,NULL,NULL,"florentin diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de florence",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"andre","johann",NULL,NULL,NULL,"homme",NULL
5194,"johannes moglonis","johannes","moglonis",NULL,NULL,NULL,"cultor",NULL,NULL,"lugdun diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,"diocese de lyon",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"jean","moglonis",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
5552,"garinus de lobia","garinus","de lobia",NULL,NULL,NULL,NULL,NULL,NULL,"remen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de reims",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"garin","de lobia",NULL,NULL,NULL,"homme",NULL
5920,"johannes perrini","johannes","perrini",NULL,NULL,NULL,NULL,NULL,NULL,"tulen diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de toul",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"jean","perrini",NULL,NULL,NULL,"homme",NULL
6173,"johanneta busona","johanneta","busona",NULL,NULL,NULL,NULL,NULL,NULL,"verdun diocesis","cortisiana",NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de verdin",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jeannette","buson","nom present",NULL,NULL,"femme",NULL
6832,"honorata de cornualia","honorata","de cornualia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisiana",NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"honora","de cornualia","nom du mari (decede)",NULL,NULL,"femme",NULL
7128,"juliana carrecterii","juliana","carrecterii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisiana",NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"julienne","carrecterii","nom du mari",NULL,NULL,"femme",NULL
7133,"katelina de dostra","katelina","de dostra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisiana",NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"catelina","de dostra","nom du mari (decede)",NULL,NULL,"femme",NULL
7233,"dominicus mathei de florentia","matheus","de florentia",NULL,"florence",NULL,"furneri",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"boulanger","boulanger",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"mathieu","de florence",NULL,"metier de l alimentation","pain","homme",NULL
3850,"cristol","cristol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,"christol",NULL,NULL,NULL,NULL,"homme",NULL
2226,"nicolaus picardi","nicolaus","picardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,"nicolas","pichardi",NULL,NULL,NULL,"homme",NULL
1399,"fratres de gentilino",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1368,NULL,NULL,NULL,NULL,NULL,"homme",NULL
2247,"petrus sonati","petrus","sonati",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,"pierre","sonati",NULL,NULL,NULL,"homme",NULL
831,"petrus helie","petrus","helie",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1379,"pierre","elie",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
3614,"petrus milo","petrus","milo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"pierre","milo",NULL,NULL,NULL,"homme",NULL
3878,"rufus","rufus",NULL,NULL,NULL,NULL,"draperius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"drapier","drapier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"rufus",NULL,NULL,"metier du textile","textile","homme",NULL
